Local time,Open,High,Low,Close,Volume
14.04.2010 05:00:00.000 GMT+0800,93.185,93.725,92.825,93.215,553547.7593
15.04.2010 05:00:00.000 GMT+0800,93.215,93.520,92.870,93.025,492837.8167999999
16.04.2010 05:00:00.000 GMT+0800,93.025,93.135,91.895,92.155,505903.9787
17.04.2010 05:00:00.000 GMT+0800,92.155,92.155,92.155,92.155,0
18.04.2010 05:00:00.000 GMT+0800,92.155,92.155,92.155,92.155,0
19.04.2010 05:00:00.000 GMT+0800,91.840,92.465,91.595,92.385,560922.2897000001
20.04.2010 05:00:00.000 GMT+0800,92.380,93.390,92.380,93.210,471002.53559999994
21.04.2010 05:00:00.000 GMT+0800,93.205,93.440,92.930,93.180,487821.09770000004
22.04.2010 05:00:00.000 GMT+0800,93.170,93.610,92.740,93.480,612873.6956999998
23.04.2010 05:00:00.000 GMT+0800,93.480,94.320,93.310,93.945,479538.14509999997
24.04.2010 05:00:00.000 GMT+0800,93.945,93.945,93.945,93.945,0
25.04.2010 05:00:00.000 GMT+0800,93.945,93.945,93.945,93.945,0
26.04.2010 05:00:00.000 GMT+0800,93.998,94.355,93.925,93.955,437456.3781
27.04.2010 05:00:00.000 GMT+0800,93.945,94.030,92.810,93.250,557227.1079000001
28.04.2010 05:00:00.000 GMT+0800,93.250,94.315,92.990,94.020,613126.4968
29.04.2010 05:00:00.000 GMT+0800,94.020,94.260,93.850,94.010,371598.62690000003
30.04.2010 05:00:00.000 GMT+0800,94.010,94.580,93.815,93.815,391095.51849999995
01.05.2010 05:00:00.000 GMT+0800,93.815,93.815,93.805,93.805,0
02.05.2010 05:00:00.000 GMT+0800,93.805,93.805,93.805,93.805,0
03.05.2010 05:00:00.000 GMT+0800,93.830,94.790,93.830,94.525,339284.5822
04.05.2010 05:00:00.000 GMT+0800,94.525,94.975,94.315,94.530,558195.1607
05.05.2010 05:00:00.000 GMT+0800,94.530,94.980,93.535,93.805,557030.635
06.05.2010 05:00:00.000 GMT+0800,93.805,93.970,88.100,90.565,546862.7699999999
07.05.2010 05:00:00.000 GMT+0800,90.555,93.230,90.000,91.560,469379.36720000004
08.05.2010 05:00:00.000 GMT+0800,91.560,91.560,91.560,91.560,0
09.05.2010 05:00:00.000 GMT+0800,91.560,91.560,91.560,91.560,0
10.05.2010 05:00:00.000 GMT+0800,92.420,93.535,91.718,93.280,542715.6677
11.05.2010 05:00:00.000 GMT+0800,93.270,93.385,92.210,92.630,555315.8232
12.05.2010 05:00:00.000 GMT+0800,92.630,93.280,92.440,93.235,541686.7479999998
13.05.2010 05:00:00.000 GMT+0800,93.235,93.635,92.580,92.745,494717.8003
14.05.2010 05:00:00.000 GMT+0800,92.735,93.085,91.785,92.495,553695.2416999999
15.05.2010 05:00:00.000 GMT+0800,92.495,92.495,92.495,92.495,0
16.05.2010 05:00:00.000 GMT+0800,92.495,92.495,92.495,92.495,0
17.05.2010 05:00:00.000 GMT+0800,92.250,92.690,91.755,92.580,430277.76450000005
18.05.2010 05:00:00.000 GMT+0800,92.575,92.960,92.110,92.225,536895.5601000001
19.05.2010 05:00:00.000 GMT+0800,92.225,92.245,90.950,91.685,608635.3779000001
20.05.2010 05:00:00.000 GMT+0800,91.685,91.875,88.950,89.670,457649.01859999995
21.05.2010 05:00:00.000 GMT+0800,89.675,90.475,89.030,89.950,411854.48150000005
22.05.2010 05:00:00.000 GMT+0800,89.950,89.950,89.950,89.950,0
23.05.2010 05:00:00.000 GMT+0800,89.950,89.950,89.950,89.950,0
24.05.2010 05:00:00.000 GMT+0800,90.295,90.620,89.740,90.280,539863.4999999999
25.05.2010 05:00:00.000 GMT+0800,90.280,90.305,89.255,90.220,718390.4643000002
26.05.2010 05:00:00.000 GMT+0800,90.220,90.670,89.820,89.910,570727.1719
27.05.2010 05:00:00.000 GMT+0800,89.910,91.075,89.805,91.030,616242.4985000001
28.05.2010 05:00:00.000 GMT+0800,91.030,91.405,90.605,91.050,497839.6206000001
29.05.2010 05:00:00.000 GMT+0800,91.050,91.050,91.050,91.050,0
30.05.2010 05:00:00.000 GMT+0800,91.050,91.050,91.050,91.050,0
31.05.2010 05:00:00.000 GMT+0800,91.002,91.615,90.910,91.250,233845.56889999998
01.06.2010 05:00:00.000 GMT+0800,91.250,91.455,90.540,90.940,446796.4332
02.06.2010 05:00:00.000 GMT+0800,90.930,92.350,90.880,92.115,511441.41719999997
03.06.2010 05:00:00.000 GMT+0800,92.110,92.800,92.040,92.700,423224.89939999994
04.06.2010 05:00:00.000 GMT+0800,92.690,92.880,91.420,91.875,406848.7401
05.06.2010 05:00:00.000 GMT+0800,91.875,91.875,91.875,91.875,0
06.06.2010 05:00:00.000 GMT+0800,91.875,91.875,91.875,91.875,0
07.06.2010 05:00:00.000 GMT+0800,91.745,92.080,90.980,91.365,600556.2234
08.06.2010 05:00:00.000 GMT+0800,91.365,91.920,90.835,91.445,540804.7052000001
09.06.2010 05:00:00.000 GMT+0800,91.440,91.665,91.055,91.285,446001.3095
10.06.2010 05:00:00.000 GMT+0800,91.280,91.465,90.855,91.315,419089.69489999994
11.06.2010 05:00:00.000 GMT+0800,91.290,91.770,91.195,91.635,329587.86980000004
12.06.2010 05:00:00.000 GMT+0800,91.635,91.635,91.635,91.635,0
13.06.2010 05:00:00.000 GMT+0800,91.635,91.635,91.635,91.635,0
14.06.2010 05:00:00.000 GMT+0800,91.862,92.110,91.415,91.570,362643.5762
15.06.2010 05:00:00.000 GMT+0800,91.565,91.690,91.075,91.450,423636.43220000004
16.06.2010 05:00:00.000 GMT+0800,91.455,91.825,91.085,91.430,356983.04400000005
17.06.2010 05:00:00.000 GMT+0800,91.430,91.435,90.510,90.995,339245.8189
18.06.2010 05:00:00.000 GMT+0800,90.995,91.070,90.445,90.700,287208.5514
19.06.2010 05:00:00.000 GMT+0800,90.700,90.700,90.700,90.700,0
20.06.2010 05:00:00.000 GMT+0800,90.700,90.700,90.700,90.700,0
21.06.2010 05:00:00.000 GMT+0800,90.290,91.475,90.250,91.100,349766.58119999996
22.06.2010 05:00:00.000 GMT+0800,91.100,91.100,90.330,90.560,331888.2813000001
23.06.2010 05:00:00.000 GMT+0800,90.555,90.580,89.725,89.800,269148.8892999999
24.06.2010 05:00:00.000 GMT+0800,89.800,89.975,89.220,89.600,327774.0673
25.06.2010 05:00:00.000 GMT+0800,89.595,89.770,89.215,89.235,340332.4388
26.06.2010 05:00:00.000 GMT+0800,89.235,89.235,89.235,89.235,0
27.06.2010 05:00:00.000 GMT+0800,89.235,89.235,89.235,89.235,0
28.06.2010 05:00:00.000 GMT+0800,89.275,89.465,89.065,89.355,316105.90249999997
29.06.2010 05:00:00.000 GMT+0800,89.350,89.410,88.280,88.590,312228.9774000001
30.06.2010 05:00:00.000 GMT+0800,88.585,88.760,88.360,88.430,293312.61919999996
01.07.2010 05:00:00.000 GMT+0800,88.430,88.560,86.965,87.580,414484.00970000005
02.07.2010 05:00:00.000 GMT+0800,87.575,88.205,87.325,87.735,356685.60010000004
03.07.2010 05:00:00.000 GMT+0800,87.735,87.735,87.735,87.735,0
04.07.2010 05:00:00.000 GMT+0800,87.735,87.735,87.735,87.735,0
05.07.2010 05:00:00.000 GMT+0800,87.695,88.000,87.630,87.760,228171.81960000002
06.07.2010 05:00:00.000 GMT+0800,87.750,87.975,87.345,87.515,398286.6519
07.07.2010 05:00:00.000 GMT+0800,87.505,87.770,87.015,87.690,478281.9099
08.07.2010 05:00:00.000 GMT+0800,87.690,88.640,87.645,88.340,351588.5308
09.07.2010 05:00:00.000 GMT+0800,88.335,88.700,88.315,88.610,312987.9099
10.07.2010 05:00:00.000 GMT+0800,88.610,88.610,88.610,88.610,0
11.07.2010 05:00:00.000 GMT+0800,88.610,88.610,88.610,88.610,0
12.07.2010 05:00:00.000 GMT+0800,88.725,89.150,88.380,88.605,374460.53009999986
13.07.2010 05:00:00.000 GMT+0800,88.595,88.860,88.025,88.725,424875.2176999999
14.07.2010 05:00:00.000 GMT+0800,88.725,89.105,88.070,88.380,436565.99659999995
15.07.2010 05:00:00.000 GMT+0800,88.380,88.485,87.230,87.375,461232.29579999996
16.07.2010 05:00:00.000 GMT+0800,87.370,87.505,86.265,86.560,401110.4933
17.07.2010 05:00:00.000 GMT+0800,86.560,86.560,86.560,86.560,0
18.07.2010 05:00:00.000 GMT+0800,86.560,86.560,86.560,86.560,0
19.07.2010 05:00:00.000 GMT+0800,86.518,87.215,86.470,86.690,370143.3904
20.07.2010 05:00:00.000 GMT+0800,86.675,87.565,86.645,87.500,406121.2402
21.07.2010 05:00:00.000 GMT+0800,87.495,87.500,86.865,87.040,336503.40839999996
22.07.2010 05:00:00.000 GMT+0800,87.040,87.205,86.335,86.940,372178.49850000005
23.07.2010 05:00:00.000 GMT+0800,86.930,87.500,86.735,87.450,333035.11050000007
24.07.2010 05:00:00.000 GMT+0800,87.450,87.450,87.450,87.450,0
25.07.2010 05:00:00.000 GMT+0800,87.450,87.450,87.450,87.450,0
26.07.2010 05:00:00.000 GMT+0800,87.452,87.710,86.820,86.875,326183.4981999999
27.07.2010 05:00:00.000 GMT+0800,86.875,87.975,86.825,87.895,423677.8008
28.07.2010 05:00:00.000 GMT+0800,87.880,88.115,87.250,87.460,420667.9106
29.07.2010 05:00:00.000 GMT+0800,87.460,87.510,86.565,86.775,415704.8341000001
30.07.2010 05:00:00.000 GMT+0800,86.775,86.975,85.945,86.455,404744.7148
31.07.2010 05:00:00.000 GMT+0800,86.455,86.455,86.455,86.455,0
01.08.2010 05:00:00.000 GMT+0800,86.455,86.457,86.455,86.457,0
02.08.2010 05:00:00.000 GMT+0800,86.316,86.880,86.225,86.490,402642.8628
03.08.2010 05:00:00.000 GMT+0800,86.490,86.650,85.670,85.780,380061.22050000005
04.08.2010 05:00:00.000 GMT+0800,85.795,86.380,85.325,86.260,402422.5611000001
05.08.2010 05:00:00.000 GMT+0800,86.260,86.450,85.710,85.815,366118.9121000001
06.08.2010 05:00:00.000 GMT+0800,85.815,86.180,85.020,85.495,317455.76050000003
07.08.2010 05:00:00.000 GMT+0800,85.495,85.495,85.495,85.495,0
08.08.2010 05:00:00.000 GMT+0800,85.495,85.495,85.495,85.495,0
09.08.2010 05:00:00.000 GMT+0800,85.375,85.945,85.275,85.920,387924.1408
10.08.2010 05:00:00.000 GMT+0800,85.920,86.235,85.170,85.435,447768.9202
11.08.2010 05:00:00.000 GMT+0800,85.435,85.465,84.725,85.315,515190.05699999986
12.08.2010 05:00:00.000 GMT+0800,85.315,85.980,84.930,85.900,473347.983
13.08.2010 05:00:00.000 GMT+0800,85.900,86.370,85.565,86.180,377591.9081999999
14.08.2010 05:00:00.000 GMT+0800,86.180,86.180,86.180,86.180,0
15.08.2010 05:00:00.000 GMT+0800,86.180,86.180,86.180,86.180,0
16.08.2010 05:00:00.000 GMT+0800,86.175,86.235,85.210,85.335,389802.0981
17.08.2010 05:00:00.000 GMT+0800,85.335,85.675,85.110,85.520,423404.46319999994
18.08.2010 05:00:00.000 GMT+0800,85.520,85.680,85.185,85.450,310593.99950000003
19.08.2010 05:00:00.000 GMT+0800,85.440,85.915,84.885,85.380,413036.4662
20.08.2010 05:00:00.000 GMT+0800,85.380,85.820,85.190,85.605,318015.11960000003
21.08.2010 05:00:00.000 GMT+0800,85.605,85.605,85.605,85.605,0
22.08.2010 05:00:00.000 GMT+0800,85.605,85.605,85.605,85.605,0
23.08.2010 05:00:00.000 GMT+0800,85.559,85.700,85.095,85.150,340143.29779999994
24.08.2010 05:00:00.000 GMT+0800,85.150,85.190,83.590,83.890,425849.9421
25.08.2010 05:00:00.000 GMT+0800,83.895,84.830,83.890,84.565,402874.2288000001
26.08.2010 05:00:00.000 GMT+0800,84.565,84.880,84.325,84.440,325259.4575000001
27.08.2010 05:00:00.000 GMT+0800,84.440,85.450,84.265,85.215,401588.5799000002
28.08.2010 05:00:00.000 GMT+0800,85.215,85.215,85.215,85.215,0
29.08.2010 05:00:00.000 GMT+0800,85.215,85.215,85.215,85.215,0
30.08.2010 05:00:00.000 GMT+0800,85.338,85.900,84.500,84.610,369799.0316
31.08.2010 05:00:00.000 GMT+0800,84.610,84.660,83.820,84.185,393278.0986
01.09.2010 05:00:00.000 GMT+0800,84.185,84.660,83.670,84.440,378691.33470000006
02.09.2010 05:00:00.000 GMT+0800,84.440,84.550,83.995,84.270,302689.864
03.09.2010 05:00:00.000 GMT+0800,84.270,85.215,84.160,84.305,277800.42039999994
04.09.2010 05:00:00.000 GMT+0800,84.305,84.305,84.305,84.305,0
05.09.2010 05:00:00.000 GMT+0800,84.305,84.305,84.305,84.305,0
06.09.2010 05:00:00.000 GMT+0800,84.165,84.490,84.040,84.195,219835.09840000002
07.09.2010 05:00:00.000 GMT+0800,84.195,84.255,83.515,83.830,408948.8104
08.09.2010 05:00:00.000 GMT+0800,83.825,84.040,83.340,83.870,489528.43450000003
09.09.2010 05:00:00.000 GMT+0800,83.855,84.025,83.490,83.775,464241.3884
10.09.2010 05:00:00.000 GMT+0800,83.775,84.380,83.750,84.155,398143.62960000004
11.09.2010 05:00:00.000 GMT+0800,84.155,84.155,84.155,84.155,0
12.09.2010 05:00:00.000 GMT+0800,84.155,84.155,84.155,84.155,0
13.09.2010 05:00:00.000 GMT+0800,84.214,84.360,83.500,83.700,376164.5837999999
14.09.2010 05:00:00.000 GMT+0800,83.700,83.750,82.920,83.025,407012.3301000001
15.09.2010 05:00:00.000 GMT+0800,83.025,85.770,82.875,85.735,447068.9302
16.09.2010 05:00:00.000 GMT+0800,85.725,85.930,85.225,85.780,383753.8964
17.09.2010 05:00:00.000 GMT+0800,85.775,85.925,85.595,85.840,341266.8073
18.09.2010 05:00:00.000 GMT+0800,85.840,85.840,85.840,85.840,0
19.09.2010 05:00:00.000 GMT+0800,85.840,85.840,85.840,85.840,0
20.09.2010 05:00:00.000 GMT+0800,85.725,85.800,85.505,85.695,245688.85009999995
21.09.2010 05:00:00.000 GMT+0800,85.695,85.770,84.975,85.080,327051.6499
22.09.2010 05:00:00.000 GMT+0800,85.080,85.180,84.275,84.490,343736.35060000006
23.09.2010 05:00:00.000 GMT+0800,84.490,84.670,84.260,84.375,312572.2513
24.09.2010 05:00:00.000 GMT+0800,84.375,85.385,84.110,84.210,344065.0398000001
25.09.2010 05:00:00.000 GMT+0800,84.210,84.210,84.210,84.210,0
26.09.2010 05:00:00.000 GMT+0800,84.210,84.210,84.210,84.210,0
27.09.2010 05:00:00.000 GMT+0800,84.250,84.390,84.115,84.280,369867.0999
28.09.2010 05:00:00.000 GMT+0800,84.280,84.340,83.695,83.870,365668.20139999996
29.09.2010 05:00:00.000 GMT+0800,83.870,84.080,83.500,83.695,355652.6512000001
30.09.2010 05:00:00.000 GMT+0800,83.695,83.805,83.165,83.510,333642.08110000007
01.10.2010 05:00:00.000 GMT+0800,83.510,83.575,83.160,83.215,342051.0596
02.10.2010 05:00:00.000 GMT+0800,83.215,83.215,83.215,83.215,0
03.10.2010 05:00:00.000 GMT+0800,83.215,83.215,83.215,83.215,0
04.10.2010 05:00:00.000 GMT+0800,83.260,83.870,83.180,83.350,283030.83139999997
05.10.2010 05:00:00.000 GMT+0800,83.345,83.985,82.955,83.210,312681.4009
06.10.2010 05:00:00.000 GMT+0800,83.205,83.265,82.755,82.920,343383.1795
07.10.2010 05:00:00.000 GMT+0800,82.915,83.030,82.110,82.410,284109.3994
08.10.2010 05:00:00.000 GMT+0800,82.410,82.560,81.725,81.900,305002.80130000005
09.10.2010 05:00:00.000 GMT+0800,81.900,81.900,81.900,81.900,0
10.10.2010 05:00:00.000 GMT+0800,81.900,81.900,81.900,81.900,0
11.10.2010 05:00:00.000 GMT+0800,81.955,82.180,81.375,82.060,217920.3985
12.10.2010 05:00:00.000 GMT+0800,82.055,82.355,81.665,81.710,317074.8188
13.10.2010 05:00:00.000 GMT+0800,81.710,82.005,81.655,81.800,271209.5478
14.10.2010 05:00:00.000 GMT+0800,81.800,81.840,80.885,81.475,382359.84729999985
15.10.2010 05:00:00.000 GMT+0800,81.475,81.620,80.875,81.442,251906.9475
16.10.2010 05:00:00.000 GMT+0800,81.442,81.442,81.442,81.442,0
17.10.2010 05:00:00.000 GMT+0800,81.442,81.442,81.442,81.442,0
18.10.2010 05:00:00.000 GMT+0800,81.363,81.480,81.125,81.260,324685.80100000004
19.10.2010 05:00:00.000 GMT+0800,81.260,81.920,81.135,81.575,297052.2072
20.10.2010 05:00:00.000 GMT+0800,81.585,81.655,80.840,81.080,220185.08920000005
21.10.2010 05:00:00.000 GMT+0800,81.080,81.820,80.920,81.320,315359.38320000004
22.10.2010 05:00:00.000 GMT+0800,81.320,81.500,80.990,81.370,268403.6529
23.10.2010 05:00:00.000 GMT+0800,81.370,81.370,81.370,81.370,0
24.10.2010 05:00:00.000 GMT+0800,81.370,81.370,81.370,81.370,0
25.10.2010 05:00:00.000 GMT+0800,81.247,81.447,80.412,80.807,206841.4988
26.10.2010 05:00:00.000 GMT+0800,80.794,81.650,80.612,81.427,100105.99960000001
27.10.2010 05:00:00.000 GMT+0800,81.407,81.980,81.313,81.752,104465.3002
28.10.2010 05:00:00.000 GMT+0800,81.752,81.775,80.863,81.017,102144.40010000001
29.10.2010 05:00:00.000 GMT+0800,81.004,81.069,80.372,80.372,104939.9991
30.10.2010 05:00:00.000 GMT+0800,80.372,80.372,80.372,80.372,0
31.10.2010 05:00:00.000 GMT+0800,80.372,80.372,80.372,80.372,0
01.11.2010 05:00:00.000 GMT+0800,80.287,81.410,80.238,80.499,102798.39910000001
02.11.2010 05:00:00.000 GMT+0800,80.503,80.959,80.452,80.617,97890.1996
03.11.2010 05:00:00.000 GMT+0800,80.617,81.576,80.598,81.060,104787.69970000001
04.11.2010 05:00:00.000 GMT+0800,81.062,81.216,80.584,80.736,100403.3997
05.11.2010 05:00:00.000 GMT+0800,80.736,81.465,80.619,81.246,102716.29960000001
06.11.2010 05:00:00.000 GMT+0800,81.246,81.246,81.246,81.246,0
07.11.2010 05:00:00.000 GMT+0800,81.246,81.246,81.246,81.246,0
08.11.2010 06:00:00.000 GMT+0800,81.240,81.434,81.003,81.162,101083.50110000002
09.11.2010 06:00:00.000 GMT+0800,81.159,81.960,80.533,81.683,101273.80030000002
10.11.2010 06:00:00.000 GMT+0800,81.684,82.794,81.551,82.271,105084.49989999998
11.11.2010 06:00:00.000 GMT+0800,82.271,82.604,82.039,82.474,102383.79969999999
12.11.2010 06:00:00.000 GMT+0800,82.473,82.651,81.650,82.513,100643.29889999998
13.11.2010 06:00:00.000 GMT+0800,82.513,82.513,82.513,82.513,0
14.11.2010 06:00:00.000 GMT+0800,82.513,82.513,82.513,82.513,0
15.11.2010 06:00:00.000 GMT+0800,82.469,83.252,82.393,83.067,62156.40009999999
16.11.2010 06:00:00.000 GMT+0800,83.067,83.589,82.847,83.281,55808.4
17.11.2010 06:00:00.000 GMT+0800,83.280,83.549,83.033,83.174,45516.89970000001
18.11.2010 06:00:00.000 GMT+0800,83.171,83.780,83.099,83.512,51454.10020000001
19.11.2010 06:00:00.000 GMT+0800,83.520,83.640,83.139,83.524,42413.1997
20.11.2010 06:00:00.000 GMT+0800,83.524,83.524,83.524,83.524,0
21.11.2010 06:00:00.000 GMT+0800,83.524,83.524,83.524,83.524,0
22.11.2010 06:00:00.000 GMT+0800,83.504,83.560,83.229,83.327,35668.1999
23.11.2010 06:00:00.000 GMT+0800,83.327,83.842,82.778,83.154,50435.5001
24.11.2010 06:00:00.000 GMT+0800,83.146,83.659,82.940,83.528,48185.4
25.11.2010 06:00:00.000 GMT+0800,83.511,83.690,83.402,83.589,40849.5
26.11.2010 06:00:00.000 GMT+0800,83.589,84.182,83.557,84.105,37121.8999
27.11.2010 06:00:00.000 GMT+0800,84.105,84.105,84.105,84.105,0
28.11.2010 06:00:00.000 GMT+0800,84.105,84.105,84.105,84.105,0
29.11.2010 06:00:00.000 GMT+0800,84.056,84.398,83.818,84.245,53687.30050000001
30.11.2010 06:00:00.000 GMT+0800,84.245,84.300,83.417,83.678,104709.09939999999
01.12.2010 06:00:00.000 GMT+0800,83.678,84.387,83.374,84.182,92830.79939999999
02.12.2010 06:00:00.000 GMT+0800,84.182,84.358,83.487,83.809,83829.60019999999
03.12.2010 06:00:00.000 GMT+0800,83.807,83.889,82.515,82.522,75735.19930000001
04.12.2010 06:00:00.000 GMT+0800,82.522,82.522,82.522,82.522,0
05.12.2010 06:00:00.000 GMT+0800,82.522,82.522,82.522,82.522,0
06.12.2010 06:00:00.000 GMT+0800,82.622,82.989,82.567,82.648,68239.50050000001
07.12.2010 06:00:00.000 GMT+0800,82.612,83.657,82.337,83.480,85125.50020000001
08.12.2010 06:00:00.000 GMT+0800,83.472,84.298,83.453,84.029,101828.8992
09.12.2010 06:00:00.000 GMT+0800,84.025,84.110,83.507,83.757,92701.1
10.12.2010 06:00:00.000 GMT+0800,83.751,84.009,83.449,83.939,79691.90009999998
11.12.2010 06:00:00.000 GMT+0800,83.939,83.939,83.939,83.939,0
12.12.2010 06:00:00.000 GMT+0800,83.939,83.939,83.939,83.939,0
13.12.2010 06:00:00.000 GMT+0800,83.983,84.347,83.104,83.378,99195.70030000001
14.12.2010 06:00:00.000 GMT+0800,83.357,83.774,82.832,83.652,96704.10020000002
15.12.2010 06:00:00.000 GMT+0800,83.652,84.509,83.594,84.231,99383.19930000002
16.12.2010 06:00:00.000 GMT+0800,84.231,84.443,83.899,83.908,85694.9009
17.12.2010 06:00:00.000 GMT+0800,83.908,84.199,83.687,83.966,78208.8996
18.12.2010 06:00:00.000 GMT+0800,83.966,83.966,83.966,83.966,0
19.12.2010 06:00:00.000 GMT+0800,83.966,83.966,83.966,83.966,0
20.12.2010 06:00:00.000 GMT+0800,83.904,84.118,83.628,83.766,82136.92079999999
21.12.2010 06:00:00.000 GMT+0800,83.773,83.900,83.497,83.737,73912.35719999998
22.12.2010 06:00:00.000 GMT+0800,83.718,83.848,83.410,83.563,68541.98950000001
23.12.2010 06:00:00.000 GMT+0800,83.563,83.574,82.854,82.908,56608.094900000004
24.12.2010 06:00:00.000 GMT+0800,82.908,83.161,82.842,82.861,40130.01630000001
25.12.2010 06:00:00.000 GMT+0800,82.861,82.861,82.861,82.861,0
26.12.2010 06:00:00.000 GMT+0800,82.861,82.861,82.861,82.861,0
27.12.2010 06:00:00.000 GMT+0800,82.753,82.975,82.650,82.791,47790.943400000004
28.12.2010 06:00:00.000 GMT+0800,82.788,82.840,81.811,82.379,86581.9105
29.12.2010 06:00:00.000 GMT+0800,82.360,82.466,81.606,81.606,65471.049600000006
30.12.2010 06:00:00.000 GMT+0800,81.606,81.848,81.287,81.518,66714.2405
31.12.2010 06:00:00.000 GMT+0800,81.503,81.542,80.936,81.119,47652.88
01.01.2011 06:00:00.000 GMT+0800,81.119,81.119,81.113,81.113,0
02.01.2011 06:00:00.000 GMT+0800,81.113,81.113,81.113,81.113,0
03.01.2011 06:00:00.000 GMT+0800,81.216,81.738,80.916,81.730,67181.1899
04.01.2011 06:00:00.000 GMT+0800,81.727,82.277,81.608,82.030,95853.52010000001
05.01.2011 06:00:00.000 GMT+0800,82.025,83.374,81.879,83.241,93147.5412
06.01.2011 06:00:00.000 GMT+0800,83.241,83.388,82.879,83.315,94718.34949999998
07.01.2011 06:00:00.000 GMT+0800,83.315,83.674,82.850,83.135,94528.7401
08.01.2011 06:00:00.000 GMT+0800,83.135,83.135,83.135,83.135,0
09.01.2011 06:00:00.000 GMT+0800,83.135,83.135,83.135,83.135,0
10.01.2011 06:00:00.000 GMT+0800,83.194,83.273,82.665,82.696,83030.3606
11.01.2011 06:00:00.000 GMT+0800,82.695,83.487,82.676,83.235,99447.4292
12.01.2011 06:00:00.000 GMT+0800,83.223,83.458,82.809,82.991,95164.7097
13.01.2011 06:00:00.000 GMT+0800,82.991,83.148,82.544,82.807,92215.95939999999
14.01.2011 06:00:00.000 GMT+0800,82.798,83.060,82.406,82.837,113177.40960000001
15.01.2011 06:00:00.000 GMT+0800,82.837,82.837,82.837,82.837,0
16.01.2011 06:00:00.000 GMT+0800,82.837,82.837,82.837,82.837,0
17.01.2011 06:00:00.000 GMT+0800,82.773,82.999,82.348,82.667,76695.91100000001
18.01.2011 06:00:00.000 GMT+0800,82.660,82.820,82.329,82.545,105501.49060000002
19.01.2011 06:00:00.000 GMT+0800,82.528,82.685,81.848,82.013,117602.52959999998
20.01.2011 06:00:00.000 GMT+0800,81.987,83.121,81.974,82.997,140529.7698
21.01.2011 06:00:00.000 GMT+0800,82.986,83.086,82.528,82.559,115573.1696
22.01.2011 06:00:00.000 GMT+0800,82.559,82.559,82.559,82.559,0
23.01.2011 06:00:00.000 GMT+0800,82.559,82.559,82.559,82.559,0
24.01.2011 06:00:00.000 GMT+0800,82.542,82.917,82.300,82.517,104260.06029999998
25.01.2011 06:00:00.000 GMT+0800,82.516,82.663,81.977,82.245,125184.21959999997
26.01.2011 06:00:00.000 GMT+0800,82.238,82.606,81.980,82.163,110498.43070000001
27.01.2011 06:00:00.000 GMT+0800,82.153,83.210,82.019,82.906,123900.39980000001
28.01.2011 06:00:00.000 GMT+0800,82.905,82.919,81.982,82.108,115540.44919999999
29.01.2011 06:00:00.000 GMT+0800,82.108,82.108,82.108,82.108,0
30.01.2011 06:00:00.000 GMT+0800,82.108,82.108,82.108,82.108,0
31.01.2011 06:00:00.000 GMT+0800,81.979,82.250,81.906,82.029,116554.81070000003
01.02.2011 06:00:00.000 GMT+0800,82.027,82.147,81.307,81.352,137900.78969999996
02.02.2011 06:00:00.000 GMT+0800,81.340,81.855,81.339,81.548,128069.32999999999
03.02.2011 06:00:00.000 GMT+0800,81.517,82.057,81.399,81.615,125041.39130000003
04.02.2011 06:00:00.000 GMT+0800,81.615,82.461,81.207,82.173,153550.3709
05.02.2011 06:00:00.000 GMT+0800,82.173,82.173,82.173,82.173,0
06.02.2011 06:00:00.000 GMT+0800,82.173,82.173,82.173,82.173,0
07.02.2011 06:00:00.000 GMT+0800,82.141,82.465,82.140,82.326,142407.239
08.02.2011 06:00:00.000 GMT+0800,82.326,82.418,81.769,82.360,135356.00959999996
09.02.2011 06:00:00.000 GMT+0800,82.359,82.661,82.198,82.352,128796.3398
10.02.2011 06:00:00.000 GMT+0800,82.352,83.366,82.319,83.217,132587.88030000002
11.02.2011 06:00:00.000 GMT+0800,83.203,83.667,83.187,83.423,86164.8697
12.02.2011 06:00:00.000 GMT+0800,83.423,83.423,83.423,83.423,0
13.02.2011 06:00:00.000 GMT+0800,83.423,83.423,83.423,83.423,0
14.02.2011 06:00:00.000 GMT+0800,83.482,83.515,83.093,83.317,98357.5705
15.02.2011 06:00:00.000 GMT+0800,83.317,83.911,83.193,83.764,152824.71970000002
16.02.2011 06:00:00.000 GMT+0800,83.757,83.968,83.489,83.668,133933.36059999999
17.02.2011 06:00:00.000 GMT+0800,83.654,83.742,83.150,83.300,120201.93109999999
18.02.2011 06:00:00.000 GMT+0800,83.284,83.526,83.029,83.174,109663.61129999999
19.02.2011 06:00:00.000 GMT+0800,83.174,83.174,83.174,83.174,0
20.02.2011 06:00:00.000 GMT+0800,83.174,83.174,83.174,83.174,0
21.02.2011 06:00:00.000 GMT+0800,83.060,83.260,83.009,83.131,75179.1598
22.02.2011 06:00:00.000 GMT+0800,83.131,83.525,82.577,82.759,168891.8798
23.02.2011 06:00:00.000 GMT+0800,82.759,82.887,82.315,82.504,119274.44019999998
24.02.2011 06:00:00.000 GMT+0800,82.503,82.520,81.619,81.877,133498.00100000002
25.02.2011 06:00:00.000 GMT+0800,81.877,82.058,81.637,81.662,107695.69989999998
26.02.2011 06:00:00.000 GMT+0800,81.662,81.662,81.662,81.662,0
27.02.2011 06:00:00.000 GMT+0800,81.662,81.662,81.662,81.662,0
