Local time,Open,High,Low,Close,Volume
23.01.2011 06:00:00.000 GMT+0800,82.576,82.576,82.576,82.576,0
24.01.2011 06:00:00.000 GMT+0800,82.554,82.929,82.310,82.534,105494.74919999999
25.01.2011 06:00:00.000 GMT+0800,82.534,82.670,81.987,82.261,144903.29
26.01.2011 06:00:00.000 GMT+0800,82.262,82.622,81.986,82.181,111149.0697
27.01.2011 06:00:00.000 GMT+0800,82.197,83.220,82.031,82.930,112284.0995
28.01.2011 06:00:00.000 GMT+0800,82.931,82.938,81.993,82.137,125541.2895
29.01.2011 06:00:00.000 GMT+0800,82.137,82.137,82.137,82.137,0
30.01.2011 06:00:00.000 GMT+0800,82.137,82.137,82.137,82.137,0
31.01.2011 06:00:00.000 GMT+0800,82.045,82.262,81.915,82.045,116695.72940000001
01.02.2011 06:00:00.000 GMT+0800,82.063,82.160,81.322,81.367,144652.91009999998
02.02.2011 06:00:00.000 GMT+0800,81.368,81.862,81.352,81.566,132463.8099
03.02.2011 06:00:00.000 GMT+0800,81.582,82.071,81.411,81.636,132041.09029999998
04.02.2011 06:00:00.000 GMT+0800,81.636,82.477,81.237,82.190,143761.6596
05.02.2011 06:00:00.000 GMT+0800,82.190,82.190,82.190,82.190,0
06.02.2011 06:00:00.000 GMT+0800,82.190,82.190,82.190,82.190,0
07.02.2011 06:00:00.000 GMT+0800,82.209,82.472,82.166,82.342,133640.3204
08.02.2011 06:00:00.000 GMT+0800,82.342,82.431,81.781,82.377,143039.1991
09.02.2011 06:00:00.000 GMT+0800,82.377,82.672,82.211,82.369,128081.4289
10.02.2011 06:00:00.000 GMT+0800,82.369,83.374,82.346,83.233,114473.4702
11.02.2011 06:00:00.000 GMT+0800,83.253,83.680,83.233,83.443,81010.1495
12.02.2011 06:00:00.000 GMT+0800,83.443,83.443,83.443,83.443,0
13.02.2011 06:00:00.000 GMT+0800,83.443,83.443,83.443,83.443,0
14.02.2011 06:00:00.000 GMT+0800,83.518,83.541,83.103,83.334,86768.51040000001
15.02.2011 06:00:00.000 GMT+0800,83.334,83.922,83.207,83.777,126959.80050000001
16.02.2011 06:00:00.000 GMT+0800,83.777,83.979,83.500,83.692,119571.68960000001
17.02.2011 06:00:00.000 GMT+0800,83.711,83.766,83.163,83.315,110756.8898
18.02.2011 06:00:00.000 GMT+0800,83.335,83.542,83.041,83.191,98784.23999999999
19.02.2011 06:00:00.000 GMT+0800,83.191,83.191,83.191,83.191,0
20.02.2011 06:00:00.000 GMT+0800,83.191,83.191,83.191,83.191,0
21.02.2011 06:00:00.000 GMT+0800,83.110,83.271,83.033,83.153,72271.5303
22.02.2011 06:00:00.000 GMT+0800,83.150,83.557,82.586,82.776,179875.14039999997
23.02.2011 06:00:00.000 GMT+0800,82.776,82.899,82.326,82.520,122723.55910000001
24.02.2011 06:00:00.000 GMT+0800,82.520,82.554,81.631,81.896,158122.7903
25.02.2011 06:00:00.000 GMT+0800,81.896,82.072,81.649,81.690,132511.5697
26.02.2011 06:00:00.000 GMT+0800,81.690,81.690,81.690,81.690,0
27.02.2011 06:00:00.000 GMT+0800,81.690,81.690,81.690,81.690,0
28.02.2011 06:00:00.000 GMT+0800,81.702,81.986,81.626,81.791,131423.4701
01.03.2011 06:00:00.000 GMT+0800,81.791,82.242,81.745,81.868,126568.1502
02.03.2011 06:00:00.000 GMT+0800,81.869,82.130,81.572,81.877,101158.14100000002
03.03.2011 06:00:00.000 GMT+0800,81.884,82.523,81.732,82.453,102112.1204
04.03.2011 06:00:00.000 GMT+0800,82.453,83.089,82.221,82.322,93749.13969999999
05.03.2011 06:00:00.000 GMT+0800,82.322,82.322,82.322,82.322,0
06.03.2011 06:00:00.000 GMT+0800,82.310,82.330,82.254,82.293,2652.96
07.03.2011 06:00:00.000 GMT+0800,82.360,82.395,81.961,82.246,125259.42989999997
08.03.2011 06:00:00.000 GMT+0800,82.246,82.860,82.216,82.678,146160.97100000002
09.03.2011 06:00:00.000 GMT+0800,82.689,82.940,82.584,82.749,130299.4499
10.03.2011 06:00:00.000 GMT+0800,82.749,83.180,82.707,82.990,169387.3492
11.03.2011 06:00:00.000 GMT+0800,82.990,83.303,81.661,81.899,154336.34110000002
12.03.2011 06:00:00.000 GMT+0800,81.899,81.899,81.899,81.899,0
13.03.2011 06:00:00.000 GMT+0800,81.899,81.899,81.899,81.899,0
14.03.2011 05:00:00.000 GMT+0800,81.650,82.464,80.637,81.641,200326.6499
15.03.2011 05:00:00.000 GMT+0800,81.656,82.061,80.613,80.727,216278.69019999998
16.03.2011 05:00:00.000 GMT+0800,80.728,81.181,79.573,79.601,213533.2615
17.03.2011 05:00:00.000 GMT+0800,79.602,79.756,76.452,78.908,306157.14019999997
18.03.2011 05:00:00.000 GMT+0800,78.908,82.002,78.848,80.622,230131.53060000003
19.03.2011 05:00:00.000 GMT+0800,80.622,80.622,80.622,80.622,0
20.03.2011 05:00:00.000 GMT+0800,80.622,80.622,80.622,80.622,0
21.03.2011 05:00:00.000 GMT+0800,80.879,81.324,80.745,81.043,125520.1503
22.03.2011 05:00:00.000 GMT+0800,81.047,81.291,80.856,80.979,136985.21019999997
23.03.2011 05:00:00.000 GMT+0800,80.979,81.079,80.712,80.925,144195.03919999997
24.03.2011 05:00:00.000 GMT+0800,80.925,81.065,80.772,80.991,110995.56910000001
25.03.2011 05:00:00.000 GMT+0800,80.994,81.499,80.877,81.390,106167.48039999999
26.03.2011 05:00:00.000 GMT+0800,81.390,81.390,81.390,81.390,0
27.03.2011 05:00:00.000 GMT+0800,81.390,81.390,81.390,81.390,0
28.03.2011 05:00:00.000 GMT+0800,81.444,81.854,81.324,81.712,109195.62919999998
29.03.2011 05:00:00.000 GMT+0800,81.718,82.487,81.550,82.478,118550.2102
30.03.2011 05:00:00.000 GMT+0800,82.480,83.190,82.377,82.906,145753.31839999996
31.03.2011 05:00:00.000 GMT+0800,82.872,83.231,82.572,83.139,162097.67130000002
01.04.2011 05:00:00.000 GMT+0800,83.142,84.736,83.142,84.082,162893.86909999995
02.04.2011 05:00:00.000 GMT+0800,84.082,84.082,84.082,84.082,0
03.04.2011 05:00:00.000 GMT+0800,84.082,84.082,84.082,84.082,0
04.04.2011 05:00:00.000 GMT+0800,84.243,84.397,83.863,84.068,116322.31950000001
05.04.2011 05:00:00.000 GMT+0800,84.072,84.882,84.042,84.874,114031.0706
06.04.2011 05:00:00.000 GMT+0800,84.874,85.533,84.849,85.498,149400.5906
07.04.2011 05:00:00.000 GMT+0800,85.498,85.544,84.601,84.925,141158.3299
08.04.2011 05:00:00.000 GMT+0800,84.925,85.398,84.685,84.801,125264.97050000001
09.04.2011 05:00:00.000 GMT+0800,84.801,84.801,84.801,84.801,0
10.04.2011 05:00:00.000 GMT+0800,84.801,84.801,84.801,84.801,0
11.04.2011 05:00:00.000 GMT+0800,84.906,85.168,84.518,84.612,111666.4598
12.04.2011 05:00:00.000 GMT+0800,84.619,84.793,83.469,83.602,175659.2805
13.04.2011 05:00:00.000 GMT+0800,83.605,84.271,83.511,83.873,141119.1808
14.04.2011 05:00:00.000 GMT+0800,83.873,83.943,82.962,83.511,148703.23010000002
15.04.2011 05:00:00.000 GMT+0800,83.511,83.790,82.966,83.153,120502.24070000001
16.04.2011 05:00:00.000 GMT+0800,83.153,83.153,83.153,83.153,0
17.04.2011 05:00:00.000 GMT+0800,83.153,83.153,83.153,83.153,0
18.04.2011 05:00:00.000 GMT+0800,83.227,83.269,82.193,82.687,142902.5204
19.04.2011 05:00:00.000 GMT+0800,82.688,82.767,82.329,82.607,170895.85069999995
20.04.2011 05:00:00.000 GMT+0800,82.607,83.105,82.265,82.571,179783.02010000002
21.04.2011 05:00:00.000 GMT+0800,82.574,82.613,81.627,81.868,180856.57769999997
22.04.2011 05:00:00.000 GMT+0800,81.869,82.116,81.671,81.897,51281.770099999994
23.04.2011 05:00:00.000 GMT+0800,81.897,81.897,81.897,81.897,0
24.04.2011 05:00:00.000 GMT+0800,81.897,81.897,81.897,81.897,0
25.04.2011 05:00:00.000 GMT+0800,81.819,82.437,81.675,81.848,117728.07940000002
26.04.2011 05:00:00.000 GMT+0800,81.849,81.983,81.496,81.567,171931.16810000007
27.04.2011 05:00:00.000 GMT+0800,81.567,82.819,81.278,82.174,162979.52009999997
28.04.2011 05:00:00.000 GMT+0800,82.174,82.286,81.409,81.545,160110.00999999998
29.04.2011 05:00:00.000 GMT+0800,81.545,81.662,81.052,81.218,92381.8296
30.04.2011 05:00:00.000 GMT+0800,81.218,81.218,81.218,81.218,0
01.05.2011 05:00:00.000 GMT+0800,81.218,81.218,81.218,81.218,0
02.05.2011 05:00:00.000 GMT+0800,81.101,81.701,81.008,81.238,119496.1206
03.05.2011 05:00:00.000 GMT+0800,81.239,81.287,80.704,80.943,131491.29
04.05.2011 05:00:00.000 GMT+0800,80.946,81.200,80.441,80.632,138435.7399
05.05.2011 05:00:00.000 GMT+0800,80.637,80.705,79.576,80.077,175902.01
06.05.2011 05:00:00.000 GMT+0800,80.076,80.950,80.076,80.655,199298.76929999999
07.05.2011 05:00:00.000 GMT+0800,80.655,80.655,80.655,80.655,0
08.05.2011 05:00:00.000 GMT+0800,80.655,80.655,80.655,80.655,0
09.05.2011 05:00:00.000 GMT+0800,80.631,80.852,80.192,80.379,176838.3789
10.05.2011 05:00:00.000 GMT+0800,80.379,80.915,80.166,80.902,191076.55110000007
11.05.2011 05:00:00.000 GMT+0800,80.903,81.332,80.623,81.068,211890.07110000003
12.05.2011 05:00:00.000 GMT+0800,81.071,81.346,80.718,80.950,178897.2523
13.05.2011 05:00:00.000 GMT+0800,80.959,81.098,80.345,80.781,192890.69019999998
14.05.2011 05:00:00.000 GMT+0800,80.781,80.781,80.781,80.781,0
15.05.2011 05:00:00.000 GMT+0800,80.781,80.781,80.781,80.781,0
16.05.2011 05:00:00.000 GMT+0800,80.865,81.076,80.641,80.806,145503.76099999997
17.05.2011 05:00:00.000 GMT+0800,80.806,81.779,80.747,81.429,144829.76979999998
18.05.2011 05:00:00.000 GMT+0800,81.436,81.729,80.948,81.692,128321.4504
19.05.2011 05:00:00.000 GMT+0800,81.692,82.238,81.479,81.624,151049.41989999995
20.05.2011 05:00:00.000 GMT+0800,81.626,81.872,81.486,81.718,104371.6597
21.05.2011 05:00:00.000 GMT+0800,81.718,81.718,81.718,81.718,0
22.05.2011 05:00:00.000 GMT+0800,81.718,81.718,81.718,81.718,0
23.05.2011 05:00:00.000 GMT+0800,81.835,82.048,81.329,82.014,136116.13949999996
24.05.2011 05:00:00.000 GMT+0800,82.032,82.219,81.625,81.964,132041.5802
25.05.2011 05:00:00.000 GMT+0800,81.964,82.182,81.803,81.979,136257.7915
26.05.2011 05:00:00.000 GMT+0800,81.980,82.097,81.160,81.298,129995.97059999999
27.05.2011 05:00:00.000 GMT+0800,81.298,81.429,80.710,80.803,125659.6095
28.05.2011 05:00:00.000 GMT+0800,80.803,80.803,80.803,80.803,0
29.05.2011 05:00:00.000 GMT+0800,80.803,80.803,80.803,80.803,0
30.05.2011 05:00:00.000 GMT+0800,80.788,80.990,80.729,80.962,65361.840800000005
31.05.2011 05:00:00.000 GMT+0800,80.975,81.779,80.717,81.537,135350.5406
01.06.2011 05:00:00.000 GMT+0800,81.553,81.585,80.684,80.967,132223.09980000003
02.06.2011 05:00:00.000 GMT+0800,80.966,81.332,80.585,80.904,120434.1094
03.06.2011 05:00:00.000 GMT+0800,80.909,81.017,80.059,80.304,117310.1411
04.06.2011 05:00:00.000 GMT+0800,80.304,80.304,80.304,80.304,0
05.06.2011 05:00:00.000 GMT+0800,80.304,80.304,80.304,80.304,0
06.06.2011 05:00:00.000 GMT+0800,80.273,80.399,79.983,80.115,112158.3207
07.06.2011 05:00:00.000 GMT+0800,80.115,80.339,79.993,80.105,111206.2004
08.06.2011 05:00:00.000 GMT+0800,80.109,80.285,79.703,79.906,138911.3806
09.06.2011 05:00:00.000 GMT+0800,79.906,80.430,79.844,80.376,133749.56860000003
10.06.2011 05:00:00.000 GMT+0800,80.382,80.469,79.973,80.369,137551.0603
11.06.2011 05:00:00.000 GMT+0800,80.369,80.369,80.369,80.369,0
12.06.2011 05:00:00.000 GMT+0800,80.369,80.369,80.369,80.369,0
13.06.2011 05:00:00.000 GMT+0800,80.328,80.700,80.123,80.261,115925.22979999997
14.06.2011 05:00:00.000 GMT+0800,80.264,80.632,80.094,80.502,123213.31970000002
15.06.2011 05:00:00.000 GMT+0800,80.502,81.067,80.390,80.987,148463.44009999998
16.06.2011 05:00:00.000 GMT+0800,80.987,81.063,80.491,80.651,172684.73900000003
17.06.2011 05:00:00.000 GMT+0800,80.641,80.694,80.020,80.080,128995.00940000002
18.06.2011 05:00:00.000 GMT+0800,80.080,80.080,80.080,80.080,0
19.06.2011 05:00:00.000 GMT+0800,80.080,80.080,80.080,80.080,0
20.06.2011 05:00:00.000 GMT+0800,80.173,80.373,80.031,80.276,107338.3806
21.06.2011 05:00:00.000 GMT+0800,80.277,80.352,80.060,80.233,84669.91970000001
22.06.2011 05:00:00.000 GMT+0800,80.239,80.392,80.021,80.302,95752.92040000002
23.06.2011 05:00:00.000 GMT+0800,80.320,80.802,80.293,80.535,130302.8798
24.06.2011 05:00:00.000 GMT+0800,80.534,80.611,80.142,80.453,115129.1585
25.06.2011 05:00:00.000 GMT+0800,80.453,80.453,80.453,80.453,0
26.06.2011 05:00:00.000 GMT+0800,80.453,80.453,80.453,80.453,0
27.06.2011 05:00:00.000 GMT+0800,80.335,80.990,80.323,80.911,114234.85119999999
28.06.2011 05:00:00.000 GMT+0800,80.918,81.274,80.667,81.137,122013.22099999996
29.06.2011 05:00:00.000 GMT+0800,81.138,81.192,80.565,80.802,119932.0204
30.06.2011 05:00:00.000 GMT+0800,80.802,80.875,80.272,80.581,128821.3905
01.07.2011 05:00:00.000 GMT+0800,80.582,81.151,80.511,80.851,105828.68029999999
02.07.2011 05:00:00.000 GMT+0800,80.851,80.851,80.851,80.851,0
03.07.2011 05:00:00.000 GMT+0800,80.851,80.851,80.851,80.851,0
04.07.2011 05:00:00.000 GMT+0800,80.845,80.920,80.542,80.832,68016.1599
05.07.2011 05:00:00.000 GMT+0800,80.832,81.194,80.719,81.082,92063.7096
06.07.2011 05:00:00.000 GMT+0800,81.082,81.130,80.775,80.922,87041.6595
07.07.2011 05:00:00.000 GMT+0800,80.930,81.419,80.803,81.262,93173.03929999999
08.07.2011 05:00:00.000 GMT+0800,81.262,81.500,80.509,80.601,96433.04
09.07.2011 05:00:00.000 GMT+0800,80.601,80.601,80.601,80.601,0
10.07.2011 05:00:00.000 GMT+0800,80.601,80.601,80.601,80.601,0
11.07.2011 05:00:00.000 GMT+0800,80.587,80.836,80.116,80.271,96286.87940000002
12.07.2011 05:00:00.000 GMT+0800,80.282,80.381,79.184,79.251,138879.5085
13.07.2011 05:00:00.000 GMT+0800,79.255,79.581,78.506,78.999,120460.5199
14.07.2011 05:00:00.000 GMT+0800,79.003,79.616,78.473,79.138,134951.87899999996
15.07.2011 05:00:00.000 GMT+0800,79.139,79.282,78.898,79.146,96501.5803
16.07.2011 05:00:00.000 GMT+0800,79.146,79.146,79.146,79.146,0
17.07.2011 05:00:00.000 GMT+0800,79.146,79.146,79.146,79.146,0
18.07.2011 05:00:00.000 GMT+0800,79.137,79.190,78.956,79.051,80156.79999999999
19.07.2011 05:00:00.000 GMT+0800,79.051,79.285,78.828,79.194,93417.13949999999
20.07.2011 05:00:00.000 GMT+0800,79.197,79.325,78.716,78.790,87454.80020000003
21.07.2011 05:00:00.000 GMT+0800,78.796,79.038,78.300,78.317,111854.1411
22.07.2011 05:00:00.000 GMT+0800,78.318,78.733,78.236,78.561,90910.1208
23.07.2011 05:00:00.000 GMT+0800,78.561,78.561,78.561,78.561,0
24.07.2011 05:00:00.000 GMT+0800,78.561,78.561,78.561,78.561,0
25.07.2011 05:00:00.000 GMT+0800,78.278,78.563,78.063,78.308,95368.89000000001
26.07.2011 05:00:00.000 GMT+0800,78.308,78.717,77.839,77.879,101733.5587
27.07.2011 05:00:00.000 GMT+0800,77.890,78.174,77.581,77.990,100353.8599
28.07.2011 05:00:00.000 GMT+0800,77.990,78.031,77.636,77.695,99923.80040000001
29.07.2011 05:00:00.000 GMT+0800,77.695,77.872,76.746,76.804,124833.25039999999
30.07.2011 05:00:00.000 GMT+0800,76.804,76.804,76.804,76.804,0
31.07.2011 05:00:00.000 GMT+0800,76.804,76.804,76.804,76.804,0
01.08.2011 05:00:00.000 GMT+0800,77.199,78.066,76.303,77.221,154759.4904
02.08.2011 05:00:00.000 GMT+0800,77.221,77.842,76.969,77.181,136894.1507
03.08.2011 05:00:00.000 GMT+0800,77.181,77.413,76.789,77.072,135326.5498
04.08.2011 05:00:00.000 GMT+0800,77.078,80.243,76.974,78.903,220606.28889999999
05.08.2011 05:00:00.000 GMT+0800,78.903,79.422,78.326,78.429,179095.0198
06.08.2011 05:00:00.000 GMT+0800,78.429,78.429,78.429,78.429,0
07.08.2011 05:00:00.000 GMT+0800,78.429,78.429,78.429,78.429,0
08.08.2011 05:00:00.000 GMT+0800,77.982,78.476,77.508,77.782,151648.4005
09.08.2011 05:00:00.000 GMT+0800,77.780,77.873,76.711,76.968,197155.40760000004
10.08.2011 05:00:00.000 GMT+0800,76.968,77.317,76.355,76.874,157941.51970000003
11.08.2011 05:00:00.000 GMT+0800,76.876,77.235,76.314,76.857,169458.2377
12.08.2011 05:00:00.000 GMT+0800,76.859,77.027,76.521,76.722,112092.7999
13.08.2011 05:00:00.000 GMT+0800,76.722,76.722,76.722,76.722,0
14.08.2011 05:00:00.000 GMT+0800,76.722,76.722,76.722,76.722,0
15.08.2011 05:00:00.000 GMT+0800,76.887,77.100,76.599,76.859,95459.74969999999
16.08.2011 05:00:00.000 GMT+0800,76.858,76.933,76.658,76.820,88832.24920000002
17.08.2011 05:00:00.000 GMT+0800,76.820,76.853,76.416,76.615,89450.1298
18.08.2011 05:00:00.000 GMT+0800,76.615,76.720,76.457,76.584,96006.14940000002
19.08.2011 05:00:00.000 GMT+0800,76.586,76.972,75.960,76.560,123569.5806
20.08.2011 05:00:00.000 GMT+0800,76.560,76.560,76.560,76.560,0
21.08.2011 05:00:00.000 GMT+0800,76.560,76.560,76.560,76.560,0
22.08.2011 05:00:00.000 GMT+0800,76.785,77.224,76.565,76.804,100687.07110000002
23.08.2011 05:00:00.000 GMT+0800,76.807,76.943,76.478,76.665,89078.74050000001
24.08.2011 05:00:00.000 GMT+0800,76.668,77.081,76.482,76.981,87967.0307
25.08.2011 05:00:00.000 GMT+0800,76.981,77.704,76.850,77.479,94188.91900000001
26.08.2011 05:00:00.000 GMT+0800,77.474,77.531,76.510,76.695,94505.4103
27.08.2011 05:00:00.000 GMT+0800,76.695,76.695,76.695,76.695,0
28.08.2011 05:00:00.000 GMT+0800,76.695,76.695,76.695,76.695,0
29.08.2011 05:00:00.000 GMT+0800,76.768,77.024,76.583,76.846,63767.74019999999
30.08.2011 05:00:00.000 GMT+0800,76.843,76.990,76.630,76.747,75368.83020000001
31.08.2011 05:00:00.000 GMT+0800,76.747,76.848,76.431,76.669,75426.32889999998
01.09.2011 05:00:00.000 GMT+0800,76.671,77.250,76.585,76.931,104531.70019999999
02.09.2011 05:00:00.000 GMT+0800,76.931,76.975,76.569,76.813,78603.01000000001
03.09.2011 05:00:00.000 GMT+0800,76.813,76.813,76.813,76.813,0
04.09.2011 05:00:00.000 GMT+0800,76.813,76.813,76.813,76.813,0
05.09.2011 05:00:00.000 GMT+0800,76.929,76.981,76.699,76.908,59919.040499999996
06.09.2011 05:00:00.000 GMT+0800,76.908,77.736,76.728,77.663,107066.58949999999
07.09.2011 05:00:00.000 GMT+0800,77.663,77.722,77.074,77.255,92322.7298
08.09.2011 05:00:00.000 GMT+0800,77.261,77.602,77.148,77.514,89531.97109999997
09.09.2011 05:00:00.000 GMT+0800,77.514,77.863,77.103,77.648,108483.4703
10.09.2011 05:00:00.000 GMT+0800,77.648,77.648,77.648,77.648,0
11.09.2011 05:00:00.000 GMT+0800,77.648,77.648,77.648,77.648,0
12.09.2011 05:00:00.000 GMT+0800,77.475,77.592,76.760,77.245,122525.5097
13.09.2011 05:00:00.000 GMT+0800,77.246,77.258,76.812,76.960,102018.15999999999
14.09.2011 05:00:00.000 GMT+0800,76.960,77.073,76.610,76.633,93426.76980000001
15.09.2011 05:00:00.000 GMT+0800,76.635,77.334,76.567,76.710,90725.1205
16.09.2011 05:00:00.000 GMT+0800,76.711,76.976,76.674,76.824,81272.65949999998
17.09.2011 05:00:00.000 GMT+0800,76.824,76.824,76.824,76.824,0
18.09.2011 05:00:00.000 GMT+0800,76.824,76.824,76.824,76.824,0
19.09.2011 05:00:00.000 GMT+0800,76.971,76.989,76.332,76.599,68437.28059999998
20.09.2011 05:00:00.000 GMT+0800,76.596,76.769,76.364,76.460,80381.99980000002
21.09.2011 05:00:00.000 GMT+0800,76.459,76.745,76.122,76.459,94340.34009999999
22.09.2011 05:00:00.000 GMT+0800,76.463,76.978,76.113,76.259,122159.1494
23.09.2011 05:00:00.000 GMT+0800,76.261,76.892,76.158,76.644,80129.41940000001
24.09.2011 05:00:00.000 GMT+0800,76.644,76.644,76.644,76.644,0
25.09.2011 05:00:00.000 GMT+0800,76.644,76.644,76.644,76.644,0
26.09.2011 05:00:00.000 GMT+0800,76.486,76.767,76.228,76.369,113575.39020000001
27.09.2011 05:00:00.000 GMT+0800,76.367,76.943,76.270,76.822,101112.61970000001
28.09.2011 05:00:00.000 GMT+0800,76.822,76.883,76.343,76.619,99407.94949999999
29.09.2011 05:00:00.000 GMT+0800,76.615,77.030,76.420,76.843,96658.72030000002
30.09.2011 05:00:00.000 GMT+0800,76.843,77.205,76.503,77.096,100617.7097
01.10.2011 05:00:00.000 GMT+0800,77.096,77.096,77.055,77.055,0
02.10.2011 05:00:00.000 GMT+0800,77.055,77.055,77.055,77.055,0
03.10.2011 05:00:00.000 GMT+0800,77.105,77.271,76.520,76.633,116738.2695
04.10.2011 05:00:00.000 GMT+0800,76.633,76.988,76.538,76.822,99742.23019999999
05.10.2011 05:00:00.000 GMT+0800,76.821,77.078,76.622,76.801,83708.9191
06.10.2011 05:00:00.000 GMT+0800,76.801,76.844,76.571,76.729,86984.2398
07.10.2011 05:00:00.000 GMT+0800,76.729,76.927,76.592,76.739,75316.67060000001
08.10.2011 05:00:00.000 GMT+0800,76.739,76.739,76.739,76.739,0
09.10.2011 05:00:00.000 GMT+0800,76.739,76.739,76.739,76.739,0
10.10.2011 05:00:00.000 GMT+0800,76.814,76.861,76.576,76.692,56878.62990000001
11.10.2011 05:00:00.000 GMT+0800,76.692,76.772,76.611,76.660,67773.7301
12.10.2011 05:00:00.000 GMT+0800,76.652,77.492,76.322,77.282,97419.4104
13.10.2011 05:00:00.000 GMT+0800,77.282,77.299,76.683,76.911,84392.39000000001
14.10.2011 05:00:00.000 GMT+0800,76.912,77.454,76.811,77.243,77153.8799
15.10.2011 05:00:00.000 GMT+0800,77.243,77.243,77.243,77.243,0
16.10.2011 05:00:00.000 GMT+0800,77.243,77.243,77.243,77.243,0
17.10.2011 05:00:00.000 GMT+0800,77.122,77.459,76.612,76.843,93772.40110000002
18.10.2011 05:00:00.000 GMT+0800,76.842,76.919,76.633,76.833,84369.759
19.10.2011 05:00:00.000 GMT+0800,76.834,76.867,76.665,76.822,59747.63979999998
20.10.2011 05:00:00.000 GMT+0800,76.823,77.096,76.685,76.817,75050.4499
21.10.2011 05:00:00.000 GMT+0800,76.813,76.923,75.824,76.309,75668.98000000001
22.10.2011 05:00:00.000 GMT+0800,76.309,76.309,76.309,76.309,0
23.10.2011 05:00:00.000 GMT+0800,76.309,76.309,76.309,76.309,0
24.10.2011 05:00:00.000 GMT+0800,76.224,76.491,75.982,76.112,71688.72959999999
25.10.2011 05:00:00.000 GMT+0800,76.112,76.308,75.744,76.112,77556.00959999999
26.10.2011 05:00:00.000 GMT+0800,76.110,76.329,75.723,76.190,77423.19
27.10.2011 05:00:00.000 GMT+0800,76.188,76.298,75.669,75.958,88224.32939999997
28.10.2011 05:00:00.000 GMT+0800,75.959,76.009,75.679,75.850,59648.42
29.10.2011 05:00:00.000 GMT+0800,75.850,75.850,75.850,75.850,0
30.10.2011 05:00:00.000 GMT+0800,75.850,75.850,75.850,75.850,0
31.10.2011 05:00:00.000 GMT+0800,75.652,79.538,75.584,78.181,168930.099
01.11.2011 05:00:00.000 GMT+0800,78.182,79.011,78.018,78.375,113903.27910000001
02.11.2011 05:00:00.000 GMT+0800,78.374,78.423,77.948,78.060,85782.62009999999
03.11.2011 05:00:00.000 GMT+0800,78.055,78.168,77.900,78.066,75830.66
04.11.2011 05:00:00.000 GMT+0800,78.068,78.272,77.970,78.248,69971.6201
05.11.2011 05:00:00.000 GMT+0800,78.248,78.248,78.248,78.248,0
06.11.2011 05:00:00.000 GMT+0800,78.248,78.248,78.248,78.248,0
07.11.2011 06:00:00.000 GMT+0800,78.196,78.202,77.991,78.055,67077.66040000001
08.11.2011 06:00:00.000 GMT+0800,78.059,78.109,77.604,77.739,68973.5505
09.11.2011 06:00:00.000 GMT+0800,77.727,77.893,77.550,77.823,79725.50990000002
10.11.2011 06:00:00.000 GMT+0800,77.823,77.879,77.513,77.658,79876.82929999998
11.11.2011 06:00:00.000 GMT+0800,77.657,77.691,77.058,77.200,66881.0999
12.11.2011 06:00:00.000 GMT+0800,77.200,77.200,77.200,77.200,0
13.11.2011 06:00:00.000 GMT+0800,77.200,77.200,77.200,77.200,0
14.11.2011 06:00:00.000 GMT+0800,77.273,77.296,76.821,77.070,73219.64
15.11.2011 06:00:00.000 GMT+0800,77.073,77.523,76.915,77.037,81722.6092
16.11.2011 06:00:00.000 GMT+0800,77.042,77.155,76.860,77.059,75627.0398
17.11.2011 06:00:00.000 GMT+0800,77.058,77.098,76.891,76.988,77517.15940000002
18.11.2011 06:00:00.000 GMT+0800,76.989,77.039,76.581,76.900,98873.80030000002
19.11.2011 06:00:00.000 GMT+0800,76.900,76.900,76.900,76.900,0
20.11.2011 06:00:00.000 GMT+0800,76.900,76.900,76.900,76.900,0
21.11.2011 06:00:00.000 GMT+0800,76.902,77.000,76.770,76.895,80491.2299
22.11.2011 06:00:00.000 GMT+0800,76.893,77.340,76.842,76.980,73749.68020000003
23.11.2011 06:00:00.000 GMT+0800,76.981,77.587,76.916,77.318,53366.19000000001
24.11.2011 06:00:00.000 GMT+0800,77.328,77.338,77.020,77.124,64238.840400000016
25.11.2011 06:00:00.000 GMT+0800,77.124,77.796,77.056,77.742,67153.2903
26.11.2011 06:00:00.000 GMT+0800,77.742,77.742,77.742,77.742,0
27.11.2011 06:00:00.000 GMT+0800,77.742,77.742,77.742,77.742,0
28.11.2011 06:00:00.000 GMT+0800,77.585,78.243,77.468,77.998,72627.0403
29.11.2011 06:00:00.000 GMT+0800,77.996,78.290,77.628,77.937,76233.2804
30.11.2011 06:00:00.000 GMT+0800,77.938,78.162,77.304,77.627,88854.8191
01.12.2011 06:00:00.000 GMT+0800,77.626,77.815,77.491,77.709,68911.99
02.12.2011 06:00:00.000 GMT+0800,77.712,78.084,77.697,78.012,58236.090099999994
03.12.2011 06:00:00.000 GMT+0800,78.012,78.012,78.012,78.012,0
04.12.2011 06:00:00.000 GMT+0800,78.012,78.012,78.012,78.012,0
05.12.2011 06:00:00.000 GMT+0800,78.058,78.121,77.699,77.830,63936.79
06.12.2011 06:00:00.000 GMT+0800,77.830,77.863,77.641,77.739,66279.45049999999
07.12.2011 06:00:00.000 GMT+0800,77.740,77.793,77.628,77.685,61144.1792
08.12.2011 06:00:00.000 GMT+0800,77.684,77.802,77.136,77.644,88009.76949999998
